,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__cat__imputer,param_columntransformer__num__imputer,param_kneighborsclassifier__n_neighbors,param_kneighborsclassifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
186,0.022202491760253906,0.0009617572378757925,0.021611356735229494,0.0010439913795699215,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),31,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9637681159420289,0.9057971014492754,0.782608695652174,0.8913043478260869,0.8463768115942027,0.09833736494891232,141
178,0.02267618179321289,0.0002743647584008954,0.02198615074157715,0.00017436459447348185,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),23,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.9057971014492754,0.7753623188405797,0.8985507246376812,0.844927536231884,0.10636140946034071,146
167,0.022397184371948244,0.0006335442597922319,0.01695141792297363,0.00034625114489510487,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),11,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 11, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9492753623188406,0.8985507246376812,0.7898550724637681,0.9057971014492754,0.844927536231884,0.09728513882225165,146
172,0.026104021072387695,0.006367895076190913,0.024777841567993165,0.00675293321032268,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),17,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.7681159420289855,0.8840579710144928,0.844927536231884,0.10566797758584454,146
23,0.02311253547668457,0.006662507239018726,0.020051908493041993,0.007695510005253966,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),23,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'distance'}",0.6739130434782609,0.9637681159420289,0.9202898550724637,0.7753623188405797,0.8913043478260869,0.844927536231884,0.10586656445072273,146
125,0.024011993408203126,0.0033222438238627696,0.01702256202697754,0.001178925563112898,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),21,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9057971014492754,0.782608695652174,0.8768115942028986,0.844927536231884,0.09488050610627773,146
126,0.024077749252319335,0.0035540607171503447,0.02081642150878906,0.0003603352933457986,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),23,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.9057971014492754,0.7753623188405797,0.8985507246376812,0.844927536231884,0.10636140946034071,146
66,0.018584442138671876,0.0010579939723394224,0.01932182312011719,0.0017110387527374503,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),15,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.9202898550724637,0.7681159420289855,0.8913043478260869,0.844927536231884,0.10851192201353556,146
16,0.01722264289855957,0.0013191705540335798,0.017796850204467772,0.0028107947165504407,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),17,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.7681159420289855,0.8840579710144928,0.844927536231884,0.10566797758584454,146
134,0.02253856658935547,0.0012332599519602632,0.022490930557250977,0.0015243469937785531,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),31,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9637681159420289,0.9057971014492754,0.782608695652174,0.8913043478260869,0.844927536231884,0.10068031555338204,146
61,0.01688723564147949,0.0005239557212643882,0.013743734359741211,0.0015061222682609167,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),9,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9420289855072463,0.9130434782608695,0.7608695652173914,0.9057971014492754,0.8434782608695652,0.09706899738921941,155
115,0.023449277877807616,0.00401762387129808,0.018051910400390624,0.002545226704079185,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),11,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 11, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9420289855072463,0.8985507246376812,0.7898550724637681,0.9057971014492754,0.8434782608695652,0.09576190456047415,155
177,0.021743965148925782,0.0005374535958207258,0.016300296783447264,0.0007224365046315505,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),21,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.8985507246376812,0.782608695652174,0.8768115942028986,0.8434782608695652,0.09399084270777368,155
75,0.022616767883300783,0.007719687238119992,0.013948917388916016,0.0030840503897782722,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),23,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'distance'}",0.6739130434782609,0.9637681159420289,0.9130434782608695,0.7753623188405797,0.8913043478260869,0.8434782608695652,0.1048698696529017,155
184,0.024192953109741212,0.004831454570172056,0.024191951751708983,0.004787033024852977,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),29,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9637681159420289,0.9057971014492754,0.7753623188405797,0.8913043478260869,0.8434782608695652,0.10161477184323538,155
132,0.029476356506347657,0.014683343060843531,0.027917861938476562,0.010736860713825873,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),29,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9637681159420289,0.9057971014492754,0.7681159420289855,0.8913043478260869,0.8434782608695652,0.10036689677206252,155
68,0.017457866668701173,0.0007777366163074812,0.01860957145690918,0.0015702002205134186,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),17,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.7608695652173914,0.8840579710144928,0.8434782608695652,0.10675563397508923,155
65,0.0198610782623291,0.005202046638059687,0.014620542526245117,0.0017519144435029145,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),13,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'distance'}",0.6666666666666666,0.9492753623188406,0.9130434782608695,0.7753623188405797,0.9057971014492754,0.8420289855072465,0.10564809836873969,162
13,0.01625537872314453,0.003807085746472808,0.012851810455322266,0.0025620210757476827,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),13,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'distance'}",0.6666666666666666,0.9492753623188406,0.9130434782608695,0.7753623188405797,0.9057971014492754,0.8420289855072465,0.10564809836873969,162
63,0.01811957359313965,0.0007077915777610464,0.014795064926147461,0.0016551476458207966,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),11,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 11, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9420289855072463,0.9057971014492754,0.7753623188405797,0.9057971014492754,0.8420289855072465,0.09844410259560403,162
108,0.022903299331665038,0.001039746562644245,0.020942163467407227,0.0004720967554226334,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),5,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'uniform'}",0.7246376811594203,0.9565217391304348,0.9057971014492754,0.7608695652173914,0.8623188405797102,0.8420289855072463,0.0871254397981979,165
9,0.023146963119506835,0.007350414602098255,0.014058351516723633,0.0012749342240376427,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),9,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9420289855072463,0.9130434782608695,0.7536231884057971,0.9057971014492754,0.8420289855072463,0.09833736494891229,165
160,0.026166534423828124,0.007111801734090145,0.02023634910583496,0.000543049292259842,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),5,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'uniform'}",0.7246376811594203,0.9565217391304348,0.9057971014492754,0.7608695652173914,0.8623188405797102,0.8420289855072463,0.0871254397981979,165
71,0.017126083374023438,0.0007608050351804129,0.013802194595336914,0.0016006077035663482,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),19,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9637681159420289,0.9057971014492754,0.7681159420289855,0.8913043478260869,0.8420289855072463,0.10262261430203175,165
165,0.02243952751159668,0.00048643671359456124,0.016530752182006836,0.0008647690533579891,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),9,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'distance'}",0.6884057971014492,0.9492753623188406,0.8985507246376812,0.7681159420289855,0.9057971014492754,0.8420289855072463,0.09780192938436517,165
19,0.019944477081298827,0.001797443637946775,0.016744327545166016,0.002832281210765193,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),19,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9637681159420289,0.9130434782608695,0.7608695652173914,0.8913043478260869,0.8420289855072463,0.10464932289006197,165
179,0.022319936752319337,0.0005234095026729797,0.01745772361755371,0.0008054873232446466,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),23,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'distance'}",0.6739130434782609,0.9637681159420289,0.9057971014492754,0.7753623188405797,0.8840579710144928,0.8405797101449275,0.10329582423887222,171
175,0.026418542861938475,0.002536700867023759,0.019733619689941407,0.002740455678421724,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),19,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9637681159420289,0.8985507246376812,0.7681159420289855,0.8913043478260869,0.8405797101449275,0.10175936047270699,171
117,0.022851991653442382,0.0007327587096964541,0.016865921020507813,0.0005446593701909554,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),13,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9565217391304348,0.9057971014492754,0.782608695652174,0.8985507246376812,0.8405797101449275,0.10699147145096666,171
169,0.025363397598266602,0.006394649925102572,0.019288396835327147,0.0057853756586168145,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),13,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9565217391304348,0.9057971014492754,0.782608695652174,0.8985507246376812,0.8405797101449275,0.10699147145096666,171
163,0.031204795837402342,0.008151279643344757,0.019767093658447265,0.0021173061359120757,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),7,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9347826086956522,0.9130434782608695,0.7536231884057971,0.9057971014492754,0.8405797101449275,0.0968957371040393,171
111,0.025475215911865235,0.0007081488295974066,0.01878957748413086,0.0005945479133076906,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),7,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'distance'}",0.7028985507246377,0.9347826086956522,0.9130434782608695,0.7463768115942029,0.9057971014492754,0.8405797101449275,0.09613405189435942,171
113,0.022287607192993164,0.0017636005919716194,0.016035079956054688,0.0007834669731867111,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),9,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'distance'}",0.6884057971014492,0.9492753623188406,0.8985507246376812,0.7608695652173914,0.9057971014492754,0.8405797101449275,0.09893361255580298,171
123,0.02906036376953125,0.009527998062986232,0.017605018615722657,0.00101613013183529,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),19,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9637681159420289,0.8985507246376812,0.7681159420289855,0.8913043478260869,0.8405797101449275,0.10175936047270699,171
11,0.016852903366088866,0.0032679920390449747,0.012939977645874023,0.002825576524687053,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),11,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 11, 'kneighborsclassifier__weights': 'distance'}",0.6811594202898551,0.9347826086956522,0.9057971014492754,0.7753623188405797,0.9057971014492754,0.8405797101449275,0.09700406104742905,171
127,0.022381353378295898,0.00027487908197378785,0.01725740432739258,0.00040120244839265295,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),23,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'distance'}",0.6739130434782609,0.9637681159420289,0.9057971014492754,0.7753623188405797,0.8840579710144928,0.8405797101449275,0.10329582423887222,171
15,0.014986371994018555,0.001227700423637305,0.012258005142211915,0.0007129189529734768,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),15,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'distance'}",0.6666666666666666,0.9637681159420289,0.8985507246376812,0.7753623188405797,0.8985507246376812,0.8405797101449275,0.10620330991629716,171
4,0.020473670959472657,0.005478759782987665,0.021279573440551758,0.005293547192449967,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),5,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'uniform'}",0.7246376811594203,0.9492753623188406,0.9130434782608695,0.7536231884057971,0.855072463768116,0.8391304347826087,0.0874863088277482,182
56,0.017325639724731445,0.005811997356827723,0.014839696884155273,0.0021754973198388765,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),5,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'uniform'}",0.7246376811594203,0.9492753623188406,0.9130434782608695,0.7536231884057971,0.855072463768116,0.8391304347826087,0.0874863088277482,182
119,0.02294049263000488,0.00132259937225577,0.017076492309570312,0.000571448382731405,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),15,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9637681159420289,0.8985507246376812,0.7753623188405797,0.8985507246376812,0.8391304347826086,0.10858931997060399,184
59,0.018607711791992186,0.002917660461743163,0.014299297332763672,0.0018973425639488707,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),7,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'distance'}",0.7028985507246377,0.927536231884058,0.9202898550724637,0.7463768115942029,0.8985507246376812,0.8391304347826086,0.09496901406032392,184
7,0.01947641372680664,0.007576373379297433,0.01588759422302246,0.007265587874771111,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),7,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'distance'}",0.7101449275362319,0.927536231884058,0.9202898550724637,0.7391304347826086,0.8985507246376812,0.8391304347826086,0.09441447811537583,184
67,0.0219940185546875,0.009149609562915757,0.01659712791442871,0.004591265973793072,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),15,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9637681159420289,0.8985507246376812,0.7681159420289855,0.8985507246376812,0.8376811594202899,0.1094754635827319,187
17,0.01594257354736328,0.0016864127742763455,0.013319730758666992,0.00021867728160540633,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),17,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'distance'}",0.6666666666666666,0.9637681159420289,0.9057971014492754,0.7608695652173914,0.8913043478260869,0.8376811594202899,0.10822118668170706,187
171,0.02289137840270996,0.0004785932533729615,0.01654820442199707,0.00043220230149545335,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),15,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'distance'}",0.6521739130434783,0.9637681159420289,0.8985507246376812,0.7681159420289855,0.8985507246376812,0.8362318840579711,0.1118480080091289,189
121,0.021917390823364257,0.0029594425527850647,0.015920305252075197,0.0007022262759915015,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),17,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9637681159420289,0.8985507246376812,0.7681159420289855,0.8913043478260869,0.8362318840579711,0.10870531358028507,189
69,0.016792821884155273,0.0007153317633596202,0.015731334686279297,0.005712978070346494,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),17,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'distance'}",0.6666666666666666,0.9637681159420289,0.9057971014492754,0.7536231884057971,0.8913043478260869,0.8362318840579709,0.10928343490729771,191
109,0.022689056396484376,0.0006104346196465422,0.01612858772277832,0.00035384467208348367,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),5,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'distance'}",0.717391304347826,0.9347826086956522,0.9057971014492754,0.7318840579710145,0.8840579710144928,0.8347826086956524,0.09147671790179422,192
161,0.02228970527648926,0.0005336857548422205,0.015488815307617188,0.00022930123726265576,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),5,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'distance'}",0.717391304347826,0.9347826086956522,0.9057971014492754,0.7318840579710145,0.8840579710144928,0.8347826086956524,0.09147671790179422,192
173,0.021897268295288087,0.00039846780647619323,0.016501712799072265,0.00017646527577017072,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),17,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'distance'}",0.6594202898550725,0.9637681159420289,0.8985507246376812,0.7608695652173914,0.8913043478260869,0.8347826086956521,0.10964800185146512,194
3,0.017963743209838866,0.002169413822946473,0.013339471817016602,0.0022440544871327093,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),3,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__weights': 'distance'}",0.7028985507246377,0.9347826086956522,0.9057971014492754,0.717391304347826,0.8913043478260869,0.8304347826086957,0.09931502434209749,195
55,0.016803646087646486,0.0004305180629108613,0.015813064575195313,0.005203905046946217,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),3,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__weights': 'distance'}",0.7101449275362319,0.9347826086956522,0.8985507246376812,0.717391304347826,0.8913043478260869,0.8304347826086957,0.0964176659622023,195
5,0.018359041213989256,0.0011135902470711032,0.014287757873535156,0.0009795365203371694,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),5,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__weights': 'distance'}",0.717391304347826,0.927536231884058,0.9130434782608695,0.717391304347826,0.8768115942028986,0.8304347826086957,0.09376710793983659,195
