,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__cat__imputer,param_columntransformer__num__imputer,param_columntransformer__num__scaler,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1,0.023600244522094728,0.002641638377648627,0.010827732086181641,0.0018582537896973583,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,gini,5,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.6304347826086957,0.9347826086956522,0.9492753623188406,0.782608695652174,0.8695652173913043,0.8333333333333334,0.11729285547999019,1
147,0.021674489974975585,0.0003663940083855437,0.007171154022216797,0.00011962721997405767,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,8,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__splitter': 'random'}",0.6811594202898551,0.9202898550724637,0.8478260869565217,0.7898550724637681,0.9057971014492754,0.828985507246377,0.08714954422245164,2
0,0.02054629325866699,0.0018508502605537726,0.008844995498657226,0.0015577507949117988,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,gini,5,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6521739130434783,0.9130434782608695,0.8913043478260869,0.8043478260869565,0.8768115942028986,0.827536231884058,0.0949690140603239,3
80,0.023407459259033203,0.0010494663181314908,0.00762486457824707,0.00010914853588766528,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,gini,5,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6521739130434783,0.9130434782608695,0.8840579710144928,0.8043478260869565,0.8840579710144928,0.827536231884058,0.0948583662142236,3
121,0.029250049591064455,0.011068526119546498,0.00668025016784668,0.0006276376589293321,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,gini,5,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.6376811594202898,0.9492753623188406,0.927536231884058,0.7391304347826086,0.8768115942028986,0.826086956521739,0.11924639090274909,5
140,0.025285911560058594,0.005155023725379689,0.010280656814575195,0.005182695330225221,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,5,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6594202898550725,0.927536231884058,0.8985507246376812,0.7608695652173914,0.8768115942028986,0.8246376811594203,0.10013643287028809,6
41,0.01724996566772461,0.0004179020713591823,0.00773005485534668,0.0003098814754201666,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,gini,5,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.6521739130434783,0.9420289855072463,0.8985507246376812,0.7463768115942029,0.8840579710144928,0.8246376811594203,0.10829879241895306,6
21,0.01750974655151367,0.0005551969532928886,0.008161544799804688,0.0004609275793504645,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,5,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.6231884057971014,0.9420289855072463,0.9057971014492754,0.7681159420289855,0.8768115942028986,0.8231884057971014,0.11563364785691996,8
60,0.020107412338256837,0.002573216663020299,0.00805211067199707,0.0004786060663115013,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,5,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6594202898550725,0.9202898550724637,0.8985507246376812,0.7608695652173914,0.8768115942028986,0.8231884057971014,0.0986785190176765,8
109,0.020469284057617186,0.0003184169375640833,0.007003307342529297,0.00010827322439123611,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,9,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 9, 'decisiontreeclassifier__splitter': 'random'}",0.6956521739130435,0.8985507246376812,0.8985507246376812,0.7463768115942029,0.8768115942028986,0.8231884057971014,0.0853228175625219,8
116,0.023354101181030273,0.001660596623625849,0.007211923599243164,0.00015515346182407933,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,13,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 13, 'decisiontreeclassifier__splitter': 'best'}",0.7028985507246377,0.8768115942028986,0.8913043478260869,0.7536231884057971,0.8840579710144928,0.8217391304347826,0.07812656215619451,11
142,0.02217278480529785,0.00035462955540959296,0.006955480575561524,0.00012726082502006824,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,6,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.927536231884058,0.8985507246376812,0.7391304347826086,0.8623188405797102,0.8217391304347826,0.09521198669945996,11
144,0.024781322479248045,0.0009433471930793823,0.007681083679199219,0.00016383873567887204,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,7,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.9130434782608695,0.8840579710144928,0.7391304347826086,0.8913043478260869,0.8217391304347826,0.09343050122484751,11
68,0.019767951965332032,0.0009298074352125141,0.008329629898071289,0.0008975545993742018,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,9,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 9, 'decisiontreeclassifier__splitter': 'best'}",0.7028985507246377,0.8985507246376812,0.8985507246376812,0.7608695652173914,0.8478260869565217,0.8217391304347826,0.07785725228152632,11
146,0.022997426986694335,0.0009565777735934292,0.006946277618408203,9.197376713716763e-05,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,8,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__splitter': 'best'}",0.7101449275362319,0.9057971014492754,0.9057971014492754,0.7246376811594203,0.8623188405797102,0.8217391304347826,0.08678727490770938,11
110,0.022539949417114256,0.0005688017874433993,0.007329511642456055,0.00015791075717757719,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,10,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 10, 'decisiontreeclassifier__splitter': 'best'}",0.7101449275362319,0.9057971014492754,0.8768115942028986,0.7536231884057971,0.855072463768116,0.8202898550724639,0.07522283636151292,16
103,0.02130746841430664,0.0010322741793769065,0.007462215423583984,0.00025761576612865264,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,6,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.6521739130434783,0.9420289855072463,0.8768115942028986,0.7463768115942029,0.8840579710144928,0.8202898550724639,0.10564809836873969,16
102,0.02288064956665039,0.0008389690183225578,0.007550287246704102,0.0004934386253519041,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,6,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8913043478260869,0.8840579710144928,0.7608695652173914,0.8840579710144928,0.8202898550724639,0.0849280308636731,16
100,0.022122812271118165,0.0006864687804774755,0.00764932632446289,0.00045790994313919326,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,5,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6594202898550725,0.8985507246376812,0.8985507246376812,0.7608695652173914,0.8840579710144928,0.8202898550724639,0.09563021267433981,16
20,0.024730777740478514,0.008989472651208216,0.01392664909362793,0.007666662026373838,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,5,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6521739130434783,0.8913043478260869,0.8985507246376812,0.7681159420289855,0.8913043478260869,0.8202898550724637,0.09715551166431516,20
81,0.021461868286132814,0.000753404801402026,0.007343864440917969,0.0003997100839441793,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,gini,5,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.6376811594202898,0.9492753623188406,0.8840579710144928,0.7391304347826086,0.8913043478260869,0.8202898550724637,0.1146119357667684,20
22,0.022824954986572266,0.008499568388501471,0.00933852195739746,0.002936478035216241,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,6,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'best'}",0.6666666666666666,0.8985507246376812,0.8840579710144928,0.7681159420289855,0.8840579710144928,0.8202898550724637,0.0900885232922902,20
24,0.020392608642578126,0.0014218382915568907,0.008626174926757813,0.0009756920402403115,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,7,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8985507246376812,0.8695652173913043,0.7753623188405797,0.8768115942028986,0.8202898550724637,0.0813920062730375,20
123,0.023472023010253907,0.002381749622247382,0.007681083679199219,0.0005649639696799063,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,gini,6,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.6594202898550725,0.9420289855072463,0.8695652173913043,0.7463768115942029,0.8768115942028986,0.8188405797101449,0.10175936047270699,24
107,0.022439193725585938,0.008684463368371687,0.006264734268188477,0.0013050490961466238,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,8,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__splitter': 'random'}",0.6739130434782609,0.9347826086956522,0.8623188405797102,0.7391304347826086,0.8840579710144928,0.8188405797101449,0.09689573710403931,24
150,0.03114638328552246,0.006804090611141443,0.011257553100585937,0.004187113674794201,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,10,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 10, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8985507246376812,0.8985507246376812,0.7536231884057971,0.8623188405797102,0.8188405797101449,0.08695652173913042,24
47,0.02110633850097656,0.0007797933632196176,0.009172725677490234,0.0005778093699026508,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,gini,8,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__splitter': 'random'}",0.6811594202898551,0.9057971014492754,0.9130434782608695,0.7318840579710145,0.8623188405797102,0.8188405797101449,0.09470324204466399,24
23,0.01797313690185547,0.001218211971820213,0.007643413543701172,0.0003337523034651025,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,6,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.644927536231884,0.9202898550724637,0.8913043478260869,0.7536231884057971,0.8840579710144928,0.8188405797101449,0.10420682905650752,24
43,0.01732316017150879,0.000727974541489354,0.007957220077514648,0.0003700271709646211,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,gini,6,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.7101449275362319,0.9130434782608695,0.8768115942028986,0.717391304347826,0.8695652173913043,0.8173913043478261,0.0859115961465445,29
82,0.026208257675170897,0.00584267639192727,0.00715179443359375,0.000102638730326083,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,gini,6,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'best'}",0.6521739130434783,0.8913043478260869,0.8695652173913043,0.8115942028985508,0.8623188405797102,0.8173913043478261,0.08664194305875432,29
83,0.020919418334960936,0.0013137788238116468,0.007101202011108398,0.00019877548187245784,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,gini,6,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.6884057971014492,0.9057971014492754,0.8695652173913043,0.7536231884057971,0.8695652173913043,0.8173913043478261,0.08241778091659671,29
62,0.01859598159790039,0.0015280941023211156,0.007224178314208985,0.0010562209304656998,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,6,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.9057971014492754,0.8840579710144928,0.7391304347826086,0.8768115942028986,0.817391304347826,0.0899718735951812,32
64,0.021322965621948242,0.0008420319658233722,0.008578824996948241,0.0005579166409712652,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,7,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8840579710144928,0.8695652173913043,0.7681159420289855,0.8768115942028986,0.8159420289855073,0.07959147952316512,33
120,0.022089719772338867,0.0010513095834586992,0.007074785232543945,9.39419304533004e-05,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,gini,5,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'best'}",0.6666666666666666,0.9130434782608695,0.8768115942028986,0.7391304347826086,0.8840579710144928,0.8159420289855073,0.09587150961473176,33
30,0.023911380767822267,0.005869593309142852,0.007748270034790039,0.00033724945054926285,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,10,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 10, 'decisiontreeclassifier__splitter': 'best'}",0.717391304347826,0.8840579710144928,0.8405797101449275,0.7753623188405797,0.8623188405797102,0.8159420289855073,0.06124796118584188,33
156,0.024861717224121095,0.004242944239128506,0.007914352416992187,0.0003028175538117257,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,13,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 13, 'decisiontreeclassifier__splitter': 'best'}",0.6739130434782609,0.9057971014492754,0.8768115942028986,0.7608695652173914,0.8623188405797102,0.8159420289855073,0.0861801086801073,33
104,0.02497272491455078,0.002181828423188559,0.008323860168457032,0.0004567966429365021,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),passthrough,entropy,7,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8695652173913043,0.8913043478260869,0.7536231884057971,0.8840579710144928,0.8159420289855073,0.08395796149542166,33
65,0.01913461685180664,0.002405435831997968,0.008947324752807618,0.002372310572811606,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,7,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'random'}",0.6594202898550725,0.9202898550724637,0.8695652173913043,0.7463768115942029,0.8840579710144928,0.8159420289855073,0.09771598742630476,33
45,0.019268226623535157,0.0006727083937321647,0.007960224151611328,0.0002728169367839847,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,gini,7,random,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 7, 'decisiontreeclassifier__splitter': 'random'}",0.6521739130434783,0.9057971014492754,0.8623188405797102,0.7753623188405797,0.8840579710144928,0.8159420289855073,0.0930926774072564,33
141,0.02069993019104004,8.47573722957083e-05,0.006980371475219726,8.625579569337833e-05,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,5,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 5, 'decisiontreeclassifier__splitter': 'random'}",0.644927536231884,0.9492753623188406,0.8405797101449275,0.7536231884057971,0.8913043478260869,0.8159420289855073,0.10695220131881213,33
66,0.019812297821044923,0.0009447882245405408,0.007935714721679688,0.0002985981697729127,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),passthrough,entropy,8,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__splitter': 'best'}",0.7028985507246377,0.8913043478260869,0.8840579710144928,0.7536231884057971,0.8405797101449275,0.8144927536231885,0.07426740855257365,41
28,0.02012171745300293,0.001298903347636718,0.008178997039794921,0.0005808637675636213,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),passthrough,entropy,9,best,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 9, 'decisiontreeclassifier__splitter': 'best'}",0.7028985507246377,0.8985507246376812,0.8478260869565217,0.7608695652173914,0.855072463768116,0.8130434782608698,0.07091089752304386,42
143,0.020486736297607423,0.00018306818721635832,0.007027864456176758,0.00020477655033805303,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,6,random,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 6, 'decisiontreeclassifier__splitter': 'random'}",0.6304347826086957,0.9202898550724637,0.855072463768116,0.7536231884057971,0.9057971014492754,0.8130434782608695,0.10839572145689945,43
148,0.022419071197509764,0.003100370233488611,0.006986379623413086,0.0010208528085748146,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),passthrough,entropy,9,best,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__scaler': 'passthrough', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 9, 'decisiontreeclassifier__splitter': 'best'}",0.6811594202898551,0.8985507246376812,0.8985507246376812,0.7463768115942029,0.8405797101449275,0.8130434782608695,0.08627754241238965,43
