,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__alpha,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__max_iter,param_mlpclassifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
125,22.8907940864563,1.004450802382714,0.029800558090209962,0.0017799736917910977,0.0001,"(1, 5)",100000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06,0.04666666666666667,0.03333333333333333,0.05333333333333334,0.05333333333333334,0.04933333333333333,0.009043106644167024,81
65,60.075701808929445,8.658633920595872,0.039782047271728516,0.0062425565022446875,1e-05,"(1, 3)",100000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06,0.05333333333333334,0.05333333333333334,0.04,0.02666666666666667,0.046666666666666676,0.01192569587999888,83
62,44.772675132751466,5.330745144596847,0.030473995208740234,0.0041257196885737075,1e-05,"(1, 3)",10000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06,0.05333333333333334,0.05333333333333334,0.04,0.02666666666666667,0.046666666666666676,0.01192569587999888,83
131,80.73282513618469,21.47669445429026,0.020850753784179686,0.002755465226251093,0.0001,"(3, 1)",100000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.04666666666666667,0.04666666666666667,0.06,0.03333333333333333,0.04666666666666667,0.008432740427115677,85
128,87.75112218856812,21.653537390581075,0.025441408157348633,0.002297267290350612,0.0001,"(3, 1)",10000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.04666666666666667,0.04666666666666667,0.06,0.03333333333333333,0.04666666666666667,0.008432740427115677,85
119,40.67558875083923,7.710710607470712,0.026883840560913086,0.004725626488687557,0.0001,"(1, 3)",100000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.06666666666666667,0.04,0.04,0.03333333333333333,0.04666666666666667,0.01192569587999888,85
116,43.93145699501038,6.912648624470803,0.03023867607116699,0.003147812924968191,0.0001,"(1, 3)",10000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.06666666666666667,0.04,0.04,0.03333333333333333,0.04666666666666667,0.01192569587999888,85
68,26.60453596115112,3.7541513272455687,0.03974027633666992,0.0044849286190198285,1e-05,"(1, 5)",10000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06,0.04666666666666667,0.02,0.04666666666666667,0.06,0.04666666666666666,0.01460593486680443,89
71,28.945408439636232,3.862287429616769,0.03842506408691406,0.004684959179994367,1e-05,"(1, 5)",100000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06,0.04666666666666667,0.02,0.04666666666666667,0.06,0.04666666666666666,0.01460593486680443,89
10,157.3787696838379,10.333212771489173,0.03632841110229492,0.0019241058510157934,1e-06,"(1, 3)",100000,sgd,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.05333333333333334,0.03333333333333333,0.05333333333333334,0.02666666666666667,0.044000000000000004,0.011623730516108466,91
16,157.87543110847474,11.165839924245885,0.028308725357055663,0.007475864447132185,1e-06,"(1, 5)",100000,sgd,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
124,116.15041446685791,12.844492422317053,0.026334095001220702,0.002849492020030717,0.0001,"(1, 5)",100000,sgd,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
7,159.84654841423034,8.910963039682619,0.05321817398071289,0.014961785756183427,1e-06,"(1, 3)",10000,sgd,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.05333333333333334,0.03333333333333333,0.05333333333333334,0.02666666666666667,0.044000000000000004,0.011623730516108466,91
121,134.35150189399718,21.634392872624158,0.033241891860961915,0.0033810192774829002,0.0001,"(1, 5)",10000,sgd,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
115,113.90938167572021,14.93458271590244,0.02833242416381836,0.004766362905379333,0.0001,"(1, 3)",10000,sgd,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.06,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.044000000000000004,0.01436043948569201,91
13,158.26827511787414,11.16482928561201,0.04471325874328613,0.005693851562386612,1e-06,"(1, 5)",10000,sgd,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
118,128.10040459632873,9.072581227062441,0.034109640121459964,0.004411133453574002,0.0001,"(1, 3)",100000,sgd,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.06,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.044000000000000004,0.01436043948569201,91
67,150.12536873817444,10.186805076036844,0.04056954383850098,0.004221514336318673,1e-05,"(1, 5)",10000,sgd,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
70,148.47927532196044,11.72303827879883,0.03447604179382324,0.0038419465229984507,1e-05,"(1, 5)",100000,sgd,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.04,0.04,0.04666666666666667,0.05333333333333334,0.04,0.044000000000000004,0.005333333333333334,91
61,120.65990676879883,14.512779219484903,0.03396425247192383,0.00812410274863198,1e-05,"(1, 3)",10000,sgd,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.05333333333333334,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.04266666666666667,0.013063945294843617,101
64,147.29273662567138,10.142756573587354,0.03600473403930664,0.003071914185006569,1e-05,"(1, 3)",100000,sgd,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'sgd'}",0.05333333333333334,0.05333333333333334,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.04266666666666667,0.013063945294843617,101
63,294.08764457702637,179.60845288565145,0.030313396453857423,0.007011746252342708,1e-05,"(1, 3)",100000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.04666666666666667,0.06,0.04,0.04666666666666667,0.02,0.042666666666666665,0.013063945294843617,103
72,111.96776022911072,87.86592142889285,0.03429741859436035,0.011331411081466963,1e-05,"(3, 1)",10000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.05333333333333334,0.03333333333333333,0.02,0.03333333333333333,0.06,0.04,0.01460593486680443,104
75,86.92876009941101,69.85013802861947,0.02799992561340332,0.006494815670987854,1e-05,"(3, 1)",100000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.05333333333333334,0.03333333333333333,0.02,0.03333333333333333,0.06,0.04,0.01460593486680443,104
60,207.58771743774415,115.54947693439107,0.034543323516845706,0.004822793951768633,1e-05,"(1, 3)",10000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.04666666666666667,0.06,0.03333333333333333,0.04666666666666667,0.013333333333333334,0.039999999999999994,0.01577621275493231,106
74,100.27334699630737,31.686023954025565,0.024222946166992186,0.0028412216433847262,1e-05,"(3, 1)",10000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.02666666666666667,0.06,0.02,0.03333333333333333,0.03866666666666667,0.015434449203720299,107
77,94.05565481185913,32.310128629805675,0.021039247512817383,0.002323168706941075,1e-05,"(3, 1)",100000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (3, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.02666666666666667,0.06,0.02,0.03333333333333333,0.03866666666666667,0.015434449203720299,107
6,329.22869348526,141.75753940517475,0.03812141418457031,0.005738642533730503,1e-06,"(1, 3)",10000,lbfgs,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.04,0.03333333333333333,0.05333333333333334,0.04,0.02666666666666667,0.03866666666666667,0.008844332774281066,107
59,35.928933429718015,3.343116145245438,0.027542877197265624,0.007258896470295639,1e-05,"(1, 1)",100000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.04,0.02666666666666667,0.03333333333333333,0.04,0.037333333333333336,0.00679869268479038,110
146,53.143928337097165,13.241636045810834,0.022667455673217773,0.0011293105305059795,0.0001,"(5, 1)",10000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (5, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.04666666666666667,0.02,0.04,0.02666666666666667,0.037333333333333336,0.012364824660660939,110
9,345.48326086997986,158.8207615524813,0.03284378051757812,0.004513893434649948,1e-06,"(1, 3)",100000,lbfgs,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.04,0.03333333333333333,0.04666666666666667,0.04,0.02666666666666667,0.037333333333333336,0.00679869268479038,110
149,50.83664336204529,10.841780900632322,0.02201986312866211,0.001506982050574885,0.0001,"(5, 1)",100000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (5, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.05333333333333334,0.04666666666666667,0.02,0.04,0.02666666666666667,0.037333333333333336,0.012364824660660939,110
5,64.06720213890075,6.113837518212762,0.042890405654907225,0.00855004556745153,1e-06,"(1, 1)",100000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.03333333333333333,0.03333333333333333,0.04,0.03333333333333333,0.037333333333333336,0.005333333333333335,110
56,34.61872043609619,6.481456382338097,0.026240205764770506,0.003294200763534196,1e-05,"(1, 1)",10000,adam,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.04,0.02666666666666667,0.03333333333333333,0.04,0.037333333333333336,0.00679869268479038,110
2,64.68013062477112,4.4608093243182445,0.04143218994140625,0.009579041512891117,1e-06,"(1, 1)",10000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.04666666666666667,0.03333333333333333,0.03333333333333333,0.04,0.03333333333333333,0.037333333333333336,0.005333333333333335,110
54,22.929308080673216,12.408584670828281,0.023862552642822266,0.007311827119889626,1e-05,"(1, 1)",10000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.06,0.04,0.006666666666666667,0.04,0.04,0.037333333333333336,0.017178798302300166,110
57,26.80219407081604,12.611957848629622,0.030101537704467773,0.0083078006405731,1e-05,"(1, 1)",100000,lbfgs,"{'mlpclassifier__alpha': 1e-05, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.06,0.04,0.006666666666666667,0.04,0.04,0.037333333333333336,0.017178798302300166,110
120,132.9415514945984,114.13328082920772,0.024072694778442382,0.006493880288863142,0.0001,"(1, 5)",10000,lbfgs,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.04666666666666667,0.04,0.03333333333333333,0.02,0.04666666666666667,0.03733333333333333,0.009977753031397177,119
